"","id","name","type","acronyms"
"1603",1603,"European Institute for Asian Studies (EIAS)","other","EIAS"
"1604",1604,"Kaufland","other","Kaufland"
"1605",1605,"Unione Nazionale Industria Conciaria (UNIC)","other","UNIC"
"1606",1606,"Wilfried Martens Centre for European Studies (WMCES)","other","WMCES"
"1607",1607,"Association Luxembourgeoise des Fonds d'Investissement (ALFI)","other","ALFI"
"1608",1608,"Bureau Européen de l'Agriculture Française (BEAF)","other","BEAF"
"1609",1609,"Deloitte, S.L.","other","Deloitte, S.L."
"1610",1610,"URENCO Limited","other","URENCO Limited"
"1611",1611,"ConocoPhillips (COP)","other","COP"
"1612",1612,"Open Russia","other","Open Russia"
"1613",1613,"European Technology & Travel Services Association (ETTSA)","other","ETTSA"
"1614",1614,"Confédération Française Démocratique du Travail (CFDT)","other","CFDT"
"1615",1615,"Federation of European Film Directors - Fédération Européenne des Réalisateurs de l'Audiovisuel (FERA)","other","FERA"
"1616",1616,"European Cabin Crew Association (EurECCA)","other","EurECCA"
"1617",1617,"La Chambre Philharmonique","other","La Chambre Philharmonique"
"1618",1618,"Radiocentre","other","Radiocentre"
"1619",1619,"MW Brands","other","MW Brands"
"1620",1620,"ZODIAC AEROSAFETY SYSTEMS (ZAS)","other","ZAS"
"1621",1621,"Axess Public Relations (Axess PR)","other","Axess PR"
"1622",1622,"European Elite Athletes Association (EU Athletes)","other","EU Athletes"
"1623",1623,"Evropské hodnoty o.s.","other","Evropské hodnoty o.s."
"1624",1624,"Novartis International AG","other","Novartis International AG"
"1625",1625,"International Federation of Red Cross and Red Crescent Societies (IFRC)","other","IFRC"
"1626",1626,"Egon Zehnder International GmbH","other","Egon Zehnder International GmbH"
"1627",1627,"European Ferrous Recovery & Recycling Federation (EFR)","other","EFR"
"1628",1628,"New Financial","other","New Financial"
"1629",1629,"Kosmos Energy Ltd.","other","Kosmos Energy Ltd."
"1630",1630,"Northern Ireland Meat Exporters Association (NIMEA)","other","NIMEA"
"1631",1631,"Pesticide Action Network Europe (PAN Europe)","other","PAN Europe"
"1632",1632,"United States Steel Corporation","other","United States Steel Corporation"
"1633",1633,"IKV, Fondation pour le Développement Economique (IKV)","other","IKV"
"1634",1634,"CICAE","other","CICAE"
"1635",1635,"Film and Music Austria (FAMA)","other","FAMA"
"1636",1636,"NGVA Europe (NGVA Europe)","other","NGVA Europe"
"1637",1637,"The Russell Group of Universities","other","The Russell Group of Universities"
"1638",1638,"SETI Alliance","other","SETI Alliance"
"1639",1639,"Deutsche Content Allianz","other","Deutsche Content Allianz"
"1640",1640,"VINCI Concessions","other","VINCI Concessions"
"1641",1641,"Global Financial Markets Association (GFMA)","other","GFMA"
"1642",1642,"Transparency International - Bulgaria (TI-BG)","other","TI-BG"
"1643",1643,"CircularSociety AG","other","CircularSociety AG"
"1644",1644,"Mercado Ibérico del Gas (MIBGAS)","other","MIBGAS"
"1645",1645,"Pequeños y Medianos Astilleros, Sociedad de Reconversión, Sociedad Anónima (PYMAR)","other","PYMAR"
"1646",1646,"ABP Food Group","other","ABP Food Group"
"1647",1647,"VINCI Energies","other","VINCI Energies"
"1648",1648,"Council of Bars and Law Societies of Europe (CCBE)","other","CCBE"
"1649",1649,"European CIO Association (EuroCIO)","other","EuroCIO"
"1650",1650,"Maaelu Edendamise Sihtasutus","other","Maaelu Edendamise Sihtasutus"
"1651",1651,"TDF","other","TDF"
"1652",1652,"Extended Producer Responsibility Alliance (EXPRA)","other","EXPRA"
"1653",1653,"Bank Julius Baer & Co.","other","Bank Julius Baer & Co."
"1654",1654,"Luc Domergue Consultants (LDC conseil)","other","LDC conseil"
"1655",1655,"Foro Mundial sobre el Acceso a la Tierra y a los Recursos Naturales (FMAT)","other","FMAT"
"1656",1656,"European Federation for Intercultural Learning (EFIL)","other","EFIL"
"1657",1657,"European Theatre Convention (ETC)","other","ETC"
"1658",1658,"Eötvös Loránd University (ELTE)","other","ELTE"
"1659",1659,"EUROFI","other","EUROFI"
"1660",1660,"Community of European Railway and Infrastructure Companies (CER)","other","CER"
"1661",1661,"Inland Navigation Europe (INE)","other","INE"
"1662",1662,"Zentralverband der deutschen Seehafenbetriebe e.V.","other","Zentralverband der deutschen Seehafenbetriebe e.V."
"1663",1663,"European Trade Policy day","other","European Trade Policy day"
"1664",1664,"Federation of Associations for Hunting & Conservation of the EU (FACE)","other","FACE"
"1665",1665,"Wirtschaftsvereinigung Stahl (WV Stahl)","other","WV Stahl"
"1666",1666,"World Federalist Movement-Institute for Global Policy including Coalition for the International Criminal Court (WFM-IGP; CICC)","other","WFM-IGP; CICC"
"1667",1667,"Verband der Baden-Württembergischen Technologie- und Gründerzentren e.V.","other","Verband der Baden-Württembergischen Technologie- und Gründerzentren e.V."
"1668",1668,"Älykkään liikenteen verkosto ITS Finland ry (ITS Finland)","other","ITS Finland"
"1669",1669,"Unit of Environmental Science and Technology (UEST)","other","UEST"
"1670",1670,"ESB","other","ESB"
"1671",1671,"POWER PUBLIC CORPORATION","other","POWER PUBLIC CORPORATION"
"1672",1672,"Real Sociedad de Fútbol, S.A.D (Real Sociedad)","other","Real Sociedad"
"1673",1673,"Centre for European Progression (CFEP)","other","CFEP"
"1674",1674,"EAC European Automobile Clubs (EAC)","other","EAC"
"1675",1675,"International Fragrance Association (IFRA)","other","IFRA"
"1676",1676,"Butler Business & Media LLC dba Music Confidential","other","Butler Business & Media LLC dba Music Confidential"
"1677",1677,"European Tyre & Rubber Manufacturers' Association (ETRMA)","other","ETRMA"
"1678",1678,"Front Line Defenders - The International Foundation for the Protection of Human Rights Defenders (FLD)","other","FLD"
"1679",1679,"Association technique d'harmonisation (ATH)","other","ATH"
"1680",1680,"Beryllium Science & Technology Association (BeST)","other","BeST"
"1681",1681,"European Association of Public Banks and Funding agencies AISBL (EAPB)","other","EAPB"
"1682",1682,"European Live Poultry and Hatching Egg Association (ELPHA vzw)","other","ELPHA vzw"
"1683",1683,"SCHUFA Holding AG","other","SCHUFA Holding AG"
"1684",1684,"KOHLER Consulting & Coaching (KOHLER C&C)","other","KOHLER C&C"
"1685",1685,"SCHUNK","other","SCHUNK"
"1686",1686,"Carbon Disclosure Project Europe (CDP Europe)","other","CDP Europe"
"1687",1687,"Europe Unlimited","other","Europe Unlimited"
"1688",1688,"SC Johnson (SCJ)","other","SCJ"
"1689",1689,"BTC D.D.","other","BTC D.D."
"1690",1690,"EU–China Business Association (EUCBA)","other","EUCBA"
"1691",1691,"The Smile of the Child","other","The Smile of the Child"
"1692",1692,"Municipal Waste Europe (MWE)","other","MWE"
"1693",1693,"Entidad de Gestión de Derechos de los Productores Audiovisuales (EGEDA)","other","EGEDA"
"1694",1694,"Verband Kommunaler Unternehmen e.V. (VKU)","other","VKU"
"1695",1695,"ABN AMRO Bank N.V. (ABN AMRO)","other","ABN AMRO"
"1696",1696,"European Federation of Explosives Engineers (EFEE)","other","EFEE"
"1697",1697,"Hitachi Corporate Office, Europe (Hibru)","other","Hibru"
"1698",1698,"UNITAB","other","UNITAB"
"1699",1699,"UK HE International Unit (IU)","other","IU"
"1700",1700,"DEKRA e.V. (DEKRA)","other","DEKRA"
"1701",1701,"Deutsches Verkehrsforum (DVF)","other","DVF"
"1702",1702,"UIRR, International Union for Road-Rail Combined Transport (UIRR)","other","UIRR"
"1703",1703,"EUROPEAN ORGANISATION FOR RARE DISEASES (EURORDIS)","other","EURORDIS"
"1704",1704,"IRBM Science Park (IRBM)","other","IRBM"
"1705",1705,"LINDAT/CLARIN (LINDAT)","other","LINDAT"
"1706",1706,"The British Chambers of Commerce (BCC)","other","BCC"
"1707",1707,"Yingli Green Energy Europe GmbH (YGEE)","other","YGEE"
"1708",1708,"Autorité de régulation des communications électroniques et des postes","other","Autorité de régulation des communications électroniques et des postes"
"1709",1709,"virtual solution AG","other","virtual solution AG"
"1710",1710,"Kofi Annan Foundation","other","Kofi Annan Foundation"
"1711",1711,"BATS Chi-X Europe","other","BATS Chi-X Europe"
"1712",1712,"American Airlines Group, Inc.","other","American Airlines Group, Inc."
"1713",1713,"European Gas Limited (EGL)","other","EGL"
"1714",1714,"European Biomass Association (AEBIOM)","other","AEBIOM"
"1715",1715,"Committee of the European Sugar Users (CIUS)","other","CIUS"
"1716",1716,"European Civil Society Platform for Multilingualism (ECSPM)","other","ECSPM"
"1717",1717,"AKD advocaten & notarissen","other","AKD advocaten & notarissen"
"1718",1718,"Environmental Services Association (ESA)","other","ESA"
"1719",1719,"Deutsch-Georgischer Verein für Wirtschaft und Kultur e.V. (DGVWK)","other","DGVWK"
"1720",1720,"Qatar Airways (QR)","other","QR"
"1721",1721,"TUI Travel PLC (TTPLC)","other","TTPLC"
"1722",1722,"Mladá fronta a.s.","other","Mladá fronta a.s."
"1723",1723,"Polskie Stowarzyszenie Branży Zabawek i Artykułów Dziecięcych","other","Polskie Stowarzyszenie Branży Zabawek i Artykułów Dziecięcych"
"1724",1724,"Société des auteurs et compositeurs dramatiques (SACD)","other","SACD"
"1725",1725,"Paikallisvoima ry","other","Paikallisvoima ry"
"1726",1726,"European Jewish Congress European Office (EJC European Office)","other","EJC European Office"
"1727",1727,"Seznam.cz, a.s. (Seznam.cz)","other","Seznam.cz"
"1728",1728,"SYNTHOS Spółka Akcyjna (SYNTHOS S.A.)","other","SYNTHOS S.A."
"1729",1729,"ADIMO sprl / Every European Digital (EED)","other","EED"
"1730",1730,"Women's Entrepreneurship Academy (WEA)","other","WEA"
"1731",1731,"European Association for the Education of Adults (EAEA)","other","EAEA"
"1732",1732,"Canada Europe Roundtable for Business (CERT)","other","CERT"
"1733",1733,"Association for Emissions Control by Catalyst (AECC)","other","AECC"
"1734",1734,"EUROMONEY","other","EUROMONEY"
"1735",1735,"European Recycling Industries' Confederation (EuRIC)","other","EuRIC"
"1736",1736,"Association for Competitive Technology (ACT)","other","ACT"
"1737",1737,"International Capital Market Association (ICMA)","other","ICMA"
"1738",1738,"Association Midi-Pyrénées Europe","other","Association Midi-Pyrénées Europe"
"1739",1739,"European Rural Poultry Association (ERPA)","other","ERPA"
"1740",1740,"Repräsentanz der Oesterreichischen Nationalbank bei der Ständigen Vertretung Oesterreichs bei der EU","other","Repräsentanz der Oesterreichischen Nationalbank bei der Ständigen Vertretung Oesterreichs bei der EU"
"1741",1741,"Federación Nacional Empresarial de Transporte en Autobús (Spanish Federation of Transport by Bus) (FENEBÚS)","other","FENEBÚS"
"1742",1742,"Bundesnotarkammer (BNotK)","other","BNotK"
"1743",1743,"Petr Kolar","other","Petr Kolar"
"1744",1744,"FEDEX EXPRESS EUROPE INC. & CO. (FedEx)","other","FedEx"
"1745",1745,"Greenhouse Communications","other","Greenhouse Communications"
"1746",1746,"Confederation of European Waste-to-Energy Plants (CEWEP)","other","CEWEP"
"1747",1747,"BID Bundesarbeitsgemeinschaft Immobilienwirtschaft Deutschland (BID)","other","BID"
"1748",1748,"Consumer Credit Association (CCA)","other","CCA"
"1749",1749,"Anti-corruption Action Centre (AntAC)","other","AntAC"
"1750",1750,"Audiovisual Anti-Piracy Alliance (AAPA)","other","AAPA"
"1751",1751,"Confederation of European Community Cigarette Manufacturers (CECCM)","other","CECCM"
"1752",1752,"ΣΕΒ σύνδεσμος επιχειρήσεων και βιομηχανιών (ΣΕΒ (SEV))","other","SEV)"
"1753",1753,"BLS","other","BLS"
"1754",1754,"European Passengers' Federation (EPF)","other","EPF"
"1755",1755,"ProSiebenSat.1 Media AG","other","ProSiebenSat.1 Media AG"
"1756",1756,"Deloitte LLP","other","Deloitte LLP"
"1757",1757,"European Multi-channel and Online Trade Association (EMOTA)","other","EMOTA"
"1758",1758,"Ann Becker Consulting Sprl","other","Ann Becker Consulting Sprl"
"1759",1759,"RHI AG","other","RHI AG"
"1760",1760,"European Boating Industry","other","European Boating Industry"
"1761",1761,"ИНТЕРНАЦИОНАЛ РОМАНИ УНИОН (IRU)","other","IRU"
"1762",1762,"SIRO","other","SIRO"
"1763",1763,"ITD – association for the Danish road transport of goods (ITD)","other","ITD"
"1764",1764,"Delta Holding","other","Delta Holding"
"1765",1765,"Information Technology Telecommunications and Electronics Association (techUK)","other","techUK"
"1766",1766,"Sacchi Consulting (SACO)","other","SACO"
"1767",1767,"Mind the Bridge Foundation (MTB)","other","MTB"
"1768",1768,"Mitsubishi Heavy Industries, Ltd.","other","Mitsubishi Heavy Industries, Ltd."
"1769",1769,"Carnegie Europe","other","Carnegie Europe"
"1770",1770,"AEGON N.V.","other","AEGON N.V."
"1771",1771,"Federazione Nazionale dell'Industria Chimica italiana (FEDERCHIMICA)","other","FEDERCHIMICA"
"1772",1772,"European Society of Cardiology (ESC)","other","ESC"
"1773",1773,"LanzaTech UK Ltd (LanzaTech)","other","LanzaTech"
"1774",1774,"Premier Cercle","other","Premier Cercle"
"1775",1775,"Notářská komora České republiky (NK ČR)","other","NK ČR"
"1776",1776,"GECT PYRENEES-MEDITERRANEE (Euroregion)","other","Euroregion"
"1777",1777,"WACKER CHEMIE AG (WACKER)","other","WACKER"
"1778",1778,"Wereldsolidariteit - Solidarité Mondiale vzw (WSM)","other","WSM"
"1779",1779,"International Confederation of Inspection and Certification Organizations (CEOC International)","other","CEOC International"
"1780",1780,"easyJet","other","easyJet"
"1781",1781,"CONFTRASPORTO","other","CONFTRASPORTO"
"1782",1782,"Verband der Chemischen Industrie e.V. (VCI)","other","VCI"
"1783",1783,"Verbundnetz Gas AG (VNG)","other","VNG"
"1784",1784,"ista International GmbH","other","ista International GmbH"
"1785",1785,"CONFCOMMERCIO - IMPRESE PER L'ITALIA (CONFCOMMERCIO)","other","CONFCOMMERCIO"
"1786",1786,"Baxter Healthcare SA (Baxter)","other","Baxter"
"1787",1787,"International Forum Gastein (IFG)","other","IFG"
"1788",1788,"Union Fédérale des Consommateurs - Que Choisir (UFC - Que Choisir)","other","UFC - Que Choisir"
"1789",1789,"SIDUL AÇÚCARES, UNIPESSOAL, LDA. (SIDUL)","other","SIDUL"
"1790",1790,"Business Europe Day","other","Business Europe Day"
"1791",1791,"Trä- och Möbelföretagen (TMF)","other","TMF"
"1792",1792,"Zentralverband Oberflächentechnik e.V. (ZVO)","other","ZVO"
"1793",1793,"Gruppo Gavio","other","Gruppo Gavio"
"1794",1794,"King's College London (KCL)","other","KCL"
"1795",1795,"European Financial Services Round Table (EFR)","other","EFR"
"1796",1796,"Helmholtz-Gemeinschaft Deutscher Forschungszentren e.V. (HGF)","other","HGF"
"1797",1797,"European Regions Airline Association Ltd. (ERA)","other","ERA"
"1798",1798,"Freshfel Europe - the forum for the European fresh fruits and vegetables chain (Freshfel)","other","Freshfel"
"1799",1799,"Hochschulrektorenkonferenz (HRK)","other","HRK"
"1800",1800,"Meeting with Mr Pavia, KIC Inno Energy","other","Meeting with Mr Pavia, KIC Inno Energy"
"1801",1801,"Deutscher Bundesjugendring (DBJR)","other","DBJR"
"1802",1802,"VIVENDI","other","VIVENDI"
"1803",1803,"Marsh and McLennan Companies","other","Marsh and McLennan Companies"
"1804",1804,"Kesko Corporation","other","Kesko Corporation"
"1805",1805,"Arbeitsgemeinschaft deutscher Verkehrsflughäfen (ADV)","other","ADV"
"1806",1806,"European Trade Union Committee for Education (ETUCE)","other","ETUCE"
"1807",1807,"Independent Regulators' Group - Rail (IRG-Rail)","other","IRG-Rail"
"1808",1808,"European Association for the Co-ordination of Consumer Representation in Standardisation (ANEC)","other","ANEC"
"1809",1809,"Continental","other","Continental"
"1810",1810,"Aldersgate Group","other","Aldersgate Group"
"1811",1811,"European Peat and Growing Media Association (EPAGMA)","other","EPAGMA"
"1812",1812,"Sports Rights Owners Coalition (SROC)","other","SROC"
"1813",1813,"Universidade de Vigo (UVIGO)","other","UVIGO"
"1814",1814,"The ECI Campaign (ECI Campaign)","other","ECI Campaign"
"1815",1815,"Sanoma Corporation","other","Sanoma Corporation"
"1816",1816,"Eurochild AISBL","other","Eurochild AISBL"
"1817",1817,"GML Limited (GML)","other","GML"
"1818",1818,"Confédération Européenne des Entrepreneurs de Travaux Techniques Agricoles, Ruraux et Forestiers/ European Organisation of Agricultural and Rural Contractors / Zentralverband der europäischen Lohnunternehmer (CEETTAR)","other","CEETTAR"
"1819",1819,"Academy of European Law (ERA)","other","ERA"
"1820",1820,"European Council of National Associations of Independent Schools (ECNAIS)","other","ECNAIS"
"1821",1821,"Nordic Logistics Association (NLA)","other","NLA"
"1822",1822,"The Council of European Dentists and Doctors","other","The Council of European Dentists and Doctors"
"1823",1823,"Migration Policy Institute Europe (MPI Europe)","other","MPI Europe"
"1824",1824,"Access to Medicine Foundation (AtMI)","other","AtMI"
"1825",1825,"Confederation of European Security Services (CoESS)","other","CoESS"
"1826",1826,"KLM Royal Dutch Airlines (KLM)","other","KLM"
"1827",1827,"European Law Institute for State Aid (ELISA)","other","ELISA"
"1828",1828,"COMPAÑIA ESPAÑOLA DE PETROLEOS SAU (CEPSA)","other","CEPSA"
"1829",1829,"Umicore","other","Umicore"
"1830",1830,"East and North Finland EU Office","other","East and North Finland EU Office"
"1831",1831,"European Bioeconomy Alliance","other","European Bioeconomy Alliance"
"1832",1832,"Stena AB (Stena)","other","Stena"
"1833",1833,"BlaBlaCar","other","BlaBlaCar"
"1834",1834,"Association Française des Marchés Financiers (AMAFI)","other","AMAFI"
"1835",1835,"Teollisuuden Voima Oyj (TVO)","other","TVO"
"1836",1836,"Przedsiębiorstwo Produkcyjno-Hanlowo-Usługowe Laktopol sp. z o.o. (Laktopol sp. z o.o.)","other","Laktopol sp. z o.o."
"1837",1837,"Remote Gambling Association Limited (RGA)","other","RGA"
"1838",1838,"Ensemble contre la peine de mort (ECPM)","other","ECPM"
"1839",1839,"Fitch Ratings Ltd (FRL)","other","FRL"
"1840",1840,"Gasum Oy","other","Gasum Oy"
"1841",1841,"The Association of Finnish Local and Regional Authorities (AFLRA)","other","AFLRA"
"1842",1842,"Network to Promote Linguistic Diversity (NPLD)","other","NPLD"
"1843",1843,"European Association of Judges (EAJ)","other","EAJ"
"1844",1844,"Stowarzyszenie Autorów ZAiKS (ZAiKS)","other","ZAiKS"
"1845",1845,"European Federation of National Associations of Water Services (EUREAU)","other","EUREAU"
"1846",1846,"Equinet - the European Network of Equality Bodies (Equinet)","other","Equinet"
"1847",1847,"Acerinox, S.A.","other","Acerinox, S.A."
"1848",1848,"Mannheimer Swartling Advokatbyrå (MSA)","other","MSA"
"1849",1849,"TRIUMPH GROUP INTERNATIONAL (TGI)","other","TGI"
"1850",1850,"New European Media","other","New European Media"
"1851",1851,"Index Industry Association (IIA)","other","IIA"
"1852",1852,"Abu Dhabi Investment Authority (ADIA)","other","ADIA"
"1853",1853,"Rovio","other","Rovio"
"1854",1854,"European Association for Coal and Lignite (EURACOAL)","other","EURACOAL"
"1855",1855,"FEDERACIÓN ESPAÑOLA DE ASOCIACIONES DE PRODUCTORES EXPORTADORES DE FRUTAS, HORTALIZAS, FLORES Y PLANTAS VIVAS (FEPEX)","other","FEPEX"
"1856",1856,"Fédération des Experts comptables Européens (FEE)","other","FEE"
"1857",1857,"European Patients’ Forum (EPF)","other","EPF"
"1858",1858,"EU-Japan Centre for Industrial Cooperation (EU-Japan Centre)","other","EU-Japan Centre"
"1859",1859,"Koch Companies Public Sector, LLC","other","Koch Companies Public Sector, LLC"
"1860",1860,"Koninklijke Vereniging MKB-Nederland (MKB-Nederland)","other","MKB-Nederland"
"1861",1861,"consortium of CERN and large European national laboratories with accelerator driven research infrastructures and major detector development effort (EU-Acc-Det-Lab)","other","EU-Acc-Det-Lab"
"1862",1862,"Bosch Sicherheitssysteme GmbH (Bosch ST)","other","Bosch ST"
"1863",1863,"Jeunes Agriculteurs Outre Mer (JA OM)","other","JA OM"
"1864",1864,"Paul Dujardin","other","Paul Dujardin"
"1865",1865,"Forum Europe","other","Forum Europe"
"1866",1866,"ActionAid (AAI)","other","AAI"
"1867",1867,"Deutsches Zentrum für Luft- und Raumfahrt e.V. (DLR)","other","DLR"
"1868",1868,"Airbnb Ireland","other","Airbnb Ireland"
"1869",1869,"Irish Stock Exchange (ISE)","other","ISE"
"1870",1870,"UNI Europa","other","UNI Europa"
"1871",1871,"FINANCIAL SERVICES TRADE ASSOCATIONS REVIEW (FSTAR)","other","FSTAR"
"1872",1872,"Dow Corning Europe","other","Dow Corning Europe"
"1873",1873,"International Capital Strategies LLC","other","International Capital Strategies LLC"
"1874",1874,"Nielsen N.V. (Nielsen)","other","Nielsen"
"1875",1875,"European Chiropractors' Union (ECU)","other","ECU"
"1876",1876,"APISOLAR - Associação Portuguesa da Indústria Solar (APISOLAR)","other","APISOLAR"
"1877",1877,"International Meat Trade Association (IMTA)","other","IMTA"
"1878",1878,"Real Instituto Elcano (RIE)","other","RIE"
"1879",1879,"Neova AB","other","Neova AB"
"1880",1880,"Royal Mail Group (RMG)","other","RMG"
"1881",1881,"CAP 2020 asbl (CAP 2020)","other","CAP 2020"
"1882",1882,"Commissariat à l'Energie atomique et aux énergies alternatives (CEA)","other","CEA"
"1883",1883,"aktion ./. arbeitsunrecht Initiative für Demokratie in Wirtschaft und Betrieb e.V.","other","aktion ./. arbeitsunrecht Initiative für Demokratie in Wirtschaft und Betrieb e.V."
"1884",1884,"Association française du gaz (AFG)","other","AFG"
"1885",1885,"Ecofys Netherlands B.V. (Ecofys)","other","Ecofys"
"1886",1886,"Comité de liaison Europe ACP (COLEACP)","other","COLEACP"
"1887",1887,"European Parliamentary Forum on Population and Development (EPF)","other","EPF"
"1888",1888,"International Planned Parenthood Federation European Network (IPPF EN)","other","IPPF EN"
"1889",1889,"Marie Stopes International (MSI)","other","MSI"
"1890",1890,"Stop AIDS Alliance (SAA)","other","SAA"
"1891",1891,"European University Association (EUA)","other","EUA"
"1892",1892,"Magyar Rektori Konferencia (MRK)","other","MRK"
"1893",1893,"Médecins du monde / Doctors of the World International Network Head Office (MdM)","other","MdM"
"1894",1894,"Personal Connected Health Alliance","other","Personal Connected Health Alliance"
"1895",1895,"Open Dialog Foundation (ODF)","other","ODF"
"1896",1896,"Health Food Manufacturers' Association (HFMA)","other","HFMA"
"1897",1897,"1&1 Internet AG","other","1&1 Internet AG"
"1898",1898,"Open Internet Project (OIP)","other","OIP"
"1899",1899,"Österreichische Post AG (ÖPAG)","other","ÖPAG"
"1900",1900,"European Renewable Energies Federation asbl (EREF)","other","EREF"
"1901",1901,"Global CCS Institute Ltd (GCCSI)","other","GCCSI"
"1902",1902,"Lysios Public Affairs","other","Lysios Public Affairs"
"1903",1903,"World Anti-Doping Agency (WADA)","other","WADA"
"1904",1904,"Association de l'Aviculture, de l'Industrie et du Commerce de Volailles dans les Pays de l'Union Europeenne asbl (a.v.e.c.)","other","a.v.e.c."
"1905",1905,"International Federation for Animal Health-Europe AISBL (IFAH-Europe)","other","IFAH-Europe"
"1906",1906,"Association of Consumer Credit Information Suppliers (ACCIS)","other","ACCIS"
"1907",1907,"CEC Government Relations (PL) (CEC GR)","other","CEC GR"
"1908",1908,"China Business summit","other","China Business summit"
"1909",1909,"International Partnership for Human Rights (IPHR)","other","IPHR"
"1910",1910,"Viacom","other","Viacom"
"1911",1911,"Eaton Vance Management","other","Eaton Vance Management"
"1912",1912,"Swissgrid AG","other","Swissgrid AG"
"1913",1913,"Climate Economics Chair (Paris-Dauphine University - Europlace Institute of Finance) (CEC)","other","CEC"
"1914",1914,"Business Angels Europe (BAE)","other","BAE"
"1915",1915,"Element Power Limited (EP)","other","EP"
"1916",1916,"MVM Társaságcsoporti Szakszervezeti Szövetség (MVMTSZSZ)","other","MVMTSZSZ"
"1917",1917,"European Union Of Wholesale with Eggs, Egg Products and Poultry and Game (EUWEP)","other","EUWEP"
"1918",1918,"VIER PFOTEN International (VIER PFOTEN)","other","VIER PFOTEN"
"1919",1919,"Youstice","other","Youstice"
"1920",1920,"Brazilian Association of Animal Protein (ABPA)","other","ABPA"
"1921",1921,"De Groene Zaak","other","De Groene Zaak"
"1922",1922,"european round table industrial companies","other","european round table industrial companies"
"1923",1923,"Public broadcasters","other","Public broadcasters"
"1924",1924,"APG Groep N.V. (APG)","other","APG"
"1925",1925,"Jeunes Agriculteurs de France","other","Jeunes Agriculteurs de France"
"1926",1926,"Cooperativas Agro-alimentarias de España","other","Cooperativas Agro-alimentarias de España"
"1927",1927,"Joachim Bitterlich, Ambassadeur e.r., Professeur (affilié) à l'ESCP Europe Paris","other","affilié"
"1928",1928,"European Federation of Building Societies (EFBS)","other","EFBS"
"1929",1929,"Asociación de Empresas de Mantenimiento Integral y Servicios Energéticos (AMI)","other","AMI"
"1930",1930,"Association of European Automotive and Industrial Battery Manufacturers (EUROBAT)","other","EUROBAT"
"1931",1931,"FUNDACIÓN CENER CIEMAT (CENER)","other","CENER"
"1932",1932,"Klima-Allianz Deutschland","other","Klima-Allianz Deutschland"
"1933",1933,"Legambiente Onlus (Legambiente)","other","Legambiente"
"1934",1934,"Réseau Action Climat France (RAC-F)","other","RAC-F"
"1935",1935,"THE AMERICAN COLLEGE OF GREECE (ACG)","other","ACG"
"1936",1936,"Unie van Zelfstandige Ondernemers (UNIZO)","other","UNIZO"
"1937",1937,"Novamont SpA (Novamont)","other","Novamont"
"1938",1938,"Associazione Nazionale Produttori Armi e Munizioni Sportive e Civili (ANPAM)","other","ANPAM"
"1939",1939,"Buma/Stemra","other","Buma/Stemra"
"1940",1940,"Associazione Industriali delle Carni e dei Salumi (ASSICA)","other","ASSICA"
"1941",1941,"The Green Alliance Trust","other","The Green Alliance Trust"
"1942",1942,"Conference of European Churches (CEC)","other","CEC"
"1943",1943,"Baltic Sea Music Education Foundation e. V.","other","Baltic Sea Music Education Foundation e. V."
"1944",1944,"Scholarly Publishing and Academic Resources Coalition Europe (SPARC Europe)","other","SPARC Europe"
"1945",1945,"Aerospace Industries Association (AIA)","other","AIA"
"1946",1946,"Welsh Higher Education Brussels (WHEB)","other","WHEB"
"1947",1947,"Portucel, S.A. (Portucel)","other","Portucel"
"1948",1948,"Amway","other","Amway"
"1949",1949,"Blic Oy (Blic)","other","Blic"
"1950",1950,"Finnish Transport and Logistics (SKAL)","other","SKAL"
"1951",1951,"Bundesarbeitsgemeinschaft der Freien Wohlfahrtspflege e.V. (BAGFW)","other","BAGFW"
"1952",1952,"Les entreprises du médicament (Leem)","other","Leem"
"1953",1953,"Danish Bankers Association (DBA)","other","DBA"
"1954",1954,"Società Italiana per l'Organizzazione Internazionale (SIOI)","other","SIOI"
"1955",1955,"VinylPlus","other","VinylPlus"
"1956",1956,"Interessenverband Deutscher Schauspieler e.V. (IDS)","other","IDS"
"1957",1957,"Actuarial Association of Europe (AAE)","other","AAE"
"1958",1958,"U. S. Steel Košice, s.r.o. (USSK)","other","USSK"
"1959",1959,"FIDAL","other","FIDAL"
"1960",1960,"Transatlantic Policy Network (TPN)","other","TPN"
"1961",1961,"EVN AG","other","EVN AG"
"1962",1962,"University of Warwick","other","University of Warwick"
"1963",1963,"Norbert Dentressangle SA (NDSA)","other","NDSA"
"1964",1964,"Hill & Knowlton International Belgium (H+K)","other","H+K"
"1965",1965,"Lietuvos Respublikos žemės ūkio rūmai (LR ŽŪR)","other","LR ŽŪR"
"1966",1966,"Doc Morris NV (DocMorris)","other","DocMorris"
"1967",1967,"The Quoted Companies Alliance (QCA)","other","QCA"
"1968",1968,"Fondation EurActiv","other","Fondation EurActiv"
"1969",1969,"Confederation of European Senior Expert Services (C.E.S.E.S.)","other","C.E.S.E.S."
"1970",1970,"European Investment Bank","other","European Investment Bank"
"1971",1971,"European Federation of Agencies and Regions for Energy and the Environment (FEDARENE)","other","FEDARENE"
"1972",1972,"The Clearing House Payments Company, LLC (TCH)","other","TCH"
"1973",1973,"Rewheel","other","Rewheel"
"1974",1974,"SOFORT GmbH (SOFORT GmbH)","other","SOFORT GmbH"
