,Name,Type,Betweenness,Closeness,Degree
330,BIPAR - European Federation of Insurance Intermediaries,Organizaion,5.1035016304086054e-14,0.1975508137995483,2
331,In Ovo B.V.,Organizaion,0.0,0.1741047682778264,1
332,Rise for Climate Belgium,Organizaion,0.0,0.20650846629762293,1
333,LP Brussels,Organizaion,1.446392713797175e-13,0.20389422497287304,2
334,MAILO,Organizaion,0.0,0.19536755362162578,1
335,Fédération des élus des Entreprises Publiques Locales,Organizaion,0.0,0.17504485233232128,1
336,Grande Loge Féminine de France (Institut Maçonnique Européen),Organizaion,0.0,0.19694881698724792,1
337,Thyssengas,Organizaion,0.0,0.19591072324979728,1
338,Alliance Maçonnique Européenne,Organizaion,0.0,0.19694881698724792,1
339,Universiteit Antwerpen,Organizaion,1.343688788515661e-13,0.18187195296816747,2
340,APPLiA (Home Appliance Europe),Organizaion,2.5407563658445866e-13,0.22636921360847742,4
341,Boeing International Corporation - Belgium Branch Office,Organizaion,2.2945438700104686e-12,0.241388333809116,6
342,Vereniging van de Nederlandse Pluimveeverwerkende Industrie,Organizaion,1.05546139205013e-13,0.20052963380170352,5
343,First Ukrainian International Bank,Organizaion,6.846765065602001e-15,0.20448591350610618,2
344,Secretariat of COMECE (Commission of the Episcopates of the European Union),Organizaion,7.1270422253296226e-12,0.21647856975230942,9
345,The National Center for Missing and Exploited Children,Organizaion,3.139930916292682e-14,0.18409593962045068,3
346,European Plant-based Foods Association,Organizaion,1.2007588049532325e-13,0.19843939453201392,3
347,Ryanair Holdings,Organizaion,7.647449687874247e-12,0.22712418300653595,13
348,DNV,Organizaion,0.0,0.1969946999553476,1
349,Energy Cities,Organizaion,3.2218651591216533e-12,0.22180204599108158,8
350,FSC International Center GmbH (IC),Organizaion,1.937884420949947e-13,0.22546884721358101,4
351,Turkish Enterprise and Business Confederation,Organizaion,0.0,0.16145302953156823,1
352,Bio-based Industries Consortium,Organizaion,0.0,0.17529887360928753,1
353,Dalmine S.p.A.,Organizaion,4.824598502927659e-13,0.21546726689741574,3
354,z. ú.,Organizaion,0.0,0.18087666446817233,1
355,B2EU Consulting,Organizaion,0.0,0.14240204333670148,1
356,KPN,Organizaion,2.5766557431679608e-15,0.23203750285844957,2
357,Democracy Reporting International,Organizaion,5.805904180383955e-14,0.18551970015540725,3
358,Független Szakszervezetek Demokratikus Ligája,Organizaion,1.0720302158814836e-15,0.21412142058283568,2
359,a. s.,Organizaion,0.0,0.18852184898929844,1
360,Euronext,Organizaion,1.5797131838756085e-12,0.22977807971014494,9
361,Citizens Association Institute for Human Rights,Organizaion,0.0,0.14086403642724268,1
362,Drax Group plc,Organizaion,2.7015787771002606e-13,0.21297093084269073,4
363,Ultracongelados Virto S.A.U.,Organizaion,2.14472258962549e-15,0.21830425335083153,2
364,Deutsches Institut für Wirtschaftsforschung,Organizaion,0.0,0.19496214886830882,1
365,Glass Fibre Europe,Organizaion,3.378659484706325e-14,0.21953224724692239,2
366,CEMA - European Agricultural Machinery Industry Association,Organizaion,1.931833836364697e-12,0.23727347129662107,7
367,Bundesverband der Deutschen Luft- und Raumfahrtindustrie e. V.,Organizaion,1.2821557683350503e-13,0.20558797309344357,2
368,Nordic Securities Association,Organizaion,0.0,0.19153956508607672,1
369,Meyer Burger Technology AG,Organizaion,5.849491227997662e-13,0.218727770472721,4
370,enernovum GmbH & Co. KG,Organizaion,0.0,0.17723088746441235,1
371,Bertelsmann SE & Co. KGaA,Organizaion,6.061098235625912e-13,0.19946923530568114,3
372,Mathias Corvinus Collegium Foundation,Organizaion,5.804495742572972e-14,0.17282962306893088,2
373,CEE Bankwatch Network,Organizaion,8.734917872727377e-12,0.2573486520074057,18
374,Insurance Ireland,Organizaion,5.743058928842236e-13,0.2027453644501279,5
375,Environment,Organizaion,0.0,0.17473738591355262,1
376,Warner Bros. Discovery,Organizaion,2.843213395885822e-12,0.22357607138922553,8
377,European Fruit Juice Association,Organizaion,2.1762270480687688e-13,0.1955821977217093,3
378,International Federation of Pharmaceutial Manufacturers and Associations,Organizaion,2.519506118963911e-14,0.2134323335156283,2
379,Viohalco SA,Organizaion,0.0,0.2396551724137931,1
380,Envien group,Organizaion,5.387989841226081e-14,0.2042841899700026,2
381,Danske Medier,Organizaion,0.0,0.1963656771296977,1
382,Verband Deutsches Reisemanagement e.V.,Organizaion,0.0,0.1735657350073552,1
383,International Cocoa Initiative,Organizaion,0.0,0.194550962497124,1
384,The Ad Hoc Partnership Limited,Organizaion,4.2164304542557393e-13,0.19828815977175462,2
385,GLOBALFOUNDRIES Management Services Limited Liability Company & Co. KG,Organizaion,1.982851596396577e-12,0.23017421286634607,11
386,Cboe Clear Europe N.V.,Organizaion,0.0,0.1893097014925373,1
387,Agriculture & Progress Platform,Organizaion,1.8627618905610012e-13,0.20314314314314313,2
388,Association of European Automotive and Industrial Battery Manufacturers,Organizaion,1.3454565177737011e-12,0.22476464724775722,7
389,Nel Hydrogen,Organizaion,2.159250446335532e-13,0.23588348792337913,4
390,Södra Skogsägarna ekonomisk förening,Organizaion,2.867026535975088e-14,0.2113782184817932,2
391,Stichting Katholieke Universiteit Tilburg,Organizaion,0.0,0.1969946999553476,1
392,Cámara Oficial de Comercio,Organizaion,1.633615690168676e-13,0.1880885296952621,3
393,ASSOCIATION DES PRODUCTEURS AFRICAINS DE BANANES ET AUTRES FRUITS,Organizaion,3.661904430815528e-13,0.19894518077013568,2
394,Rural Support for Europe (RISE) Foundation,Organizaion,0.0,0.1885183464932652,1
395,World Farmers' Organisation,Organizaion,2.337858450100007e-14,0.19297845229265323,2
396,ΈΝΩΣΗ ΑΣΦΑΛΙΣΤΙΚΩΝ ΕΤΑΙΡΙΩΝ ΕΛΛΑΔΟΣ,Organizaion,0.0,0.17965651558073653,1
397,WSM,Organizaion,2.9713375927870976e-15,0.2229619863766205,2
398,Insurance and Finance Federation,Organizaion,2.7095907077195386e-14,0.20580897714135044,2
399,INSTITUT FMES,Organizaion,0.0,0.14052070350366985,1
400,Organización Interprofesional Agroalimentaria del Ovino y el Caprino,Organizaion,0.0,0.17722160122956546,1
401,Associazione Nazionale Industria e Commercio Carni e Bestiame,Organizaion,0.0,0.17722160122956546,1
402,Confédération Générale des Entreprises du Maroc,Organizaion,3.9010955223552925e-13,0.19081916654129683,3
403,European Public Health Association,Organizaion,2.119260377936767e-14,0.1842463639169829,2
404,World Fair Trade Organization - Europe,Organizaion,0.0,0.18638183755189008,1
405,Conseil International du Notariat Belge /Internationale Raad van het Belgisch Notariaat,Organizaion,0.0,0.17746336003357935,1
406,Lloyds Banking Group plc,Organizaion,6.788271915413246e-14,0.1909951625350575,2
407,Schwarz Unternehmenskommunikation International GmbH,Organizaion,2.3075683246121568e-12,0.2256292804411634,7
408,cBrain,Organizaion,0.0,0.1671691461144335,1
409,Union Fédérale des Consommateurs - Que Choisir,Organizaion,0.0,0.17818948107823337,1
410,National Academy of Medicine,Organizaion,0.0,0.17996878436380406,1
411,Stichting Brancheorganisatie Kalversector,Organizaion,0.0,0.17722160122956546,1
412,Verband der Anbieter von Telekommunikations- und Mehrwertdiensten,Organizaion,7.871101502995066e-14,0.1977972709551657,2
413,Burning Glass Technologies,Organizaion,1.310222872866918e-13,0.19103111998042058,2
414,logos public affairs,Organizaion,8.795032776114593e-13,0.2185958336026196,5
415,The Lighthouse Club Nederland,Organizaion,0.0,0.1969946999553476,1
416,EUK Consulting,Organizaion,0.0,0.1842697853484909,1
417,B. Braun SE,Organizaion,0.0,0.202183832466575,1
418,Think Tank EUROPA,Organizaion,2.020272057157269e-13,0.19421954253995596,4
419,Estonian Renewable Energy Association,Organizaion,0.0,0.20023285184308154,1
420,European Society for Paediatric Oncology,Organizaion,9.742241971771275e-17,0.1818458781362007,2
421,Suomalainen Energiaosuuskunta (SEO),Organizaion,0.0,0.17095154660017522,1
422,RWE AG,Organizaion,8.563893731259856e-12,0.26126474071785366,22
423,Transportes Aéreos Portugueses,Organizaion,0.0,0.21582014633316318,1
424,Generation 2.0 -Second Generation/ Institute for Rights,Organizaion,1.0615287795303333e-15,0.19014335238452168,2
425,Blic Oy,Organizaion,7.07575286987563e-12,0.2215598934451286,10
426,GSK,Organizaion,0.0,0.1842697853484909,1
427,International Crisis Group,Organizaion,8.120191043796742e-13,0.1962897048013309,5
428,Dunn & Crutcher LLP,Organizaion,0.0,0.17723088746441235,1
429,Centre for Trade and Economic Integration,Organizaion,0.0,0.18395910005620117,1
430,Latvian Peat Association,Organizaion,0.0,0.17476447184857305,1
431,International Patient Organisation for Primary Immunodeficiencies,Organizaion,3.5209047344014333e-15,0.20138530544198785,2
432,Global Magnitsky Justice Movement,Organizaion,0.0,0.16932550145179054,1
433,Diehl Stiftung & Co. KG,Organizaion,0.0,0.183829124243632,1
434,Svaz českých knihkupců a nakladatelů,Organizaion,1.5932303163591864e-14,0.18619031891078572,2
435,Disability Rights International,Organizaion,0.0,0.17616625288633483,1
436,Europe Jacques Delors,Organizaion,2.1959791695621894e-13,0.22507874539727607,2
437,Clearpay,Organizaion,0.0,0.17702990334624377,1
438,German Edge Cloud GmbH & Co. KG,Organizaion,2.42475191276326e-15,0.2252136277882588,2
439,Web-IQ B.V.,Organizaion,0.0,0.17694655157380765,1
440,EUROPEAN TRADE UNION CONFEDERATION,Organizaion,1.8876365244061269e-10,0.2946711195005082,114
441,Siga Hydro,Organizaion,0.0,0.19336827060505002,1
442,Associazione Nazionale Imprese Trasporti Automobilistici.,Organizaion,0.0,0.1805034243529307,1
443,Familienbetriebe Land und Forst Bayern e.V.,Organizaion,0.0,0.19538636319873684,1
444,Dekker Hout B.V.,Organizaion,0.0,0.19569158373833218,1
445,Churches' Commission for Migrants in Europe,Organizaion,3.1659153014657756e-13,0.18294419904444245,3
446,Lutron Electronics Co.,Organizaion,0.0,0.21569169288325823,1
447,Expertise France,Organizaion,2.1974049881218345e-13,0.18743881038145377,2
448,Networks Matter,Organizaion,0.0,0.21194778067885117,1
449,Baker McKenzie,Organizaion,6.288939044429056e-13,0.20618535752748257,5
450,RECOVER TEXTILE SYSTEMS,Organizaion,0.0,0.20044644620915808,1
451,Eesti Maaülikool (Estonian University of Life Sciences),Organizaion,3.8569473295032604e-13,0.22134723615898086,3
452,StaalindustrieVerbond - Belgian steel federation,Organizaion,1.7040682513071587e-12,0.183400509696893,3
453,Susquehanna International Securities Limited,Organizaion,4.068667199729246e-15,0.1946890769201251,2
454,Cercle Europe et Technologies du Futur,Organizaion,0.0,0.1986958565050521,1
455,GAIA-X - European Association for Data and Cloud,Organizaion,0.0,0.18830144561768145,1
456,IOTA Stiftung,Organizaion,1.011158984558439e-13,0.22900022568269013,4
457,Tremau,Organizaion,9.558765980210232e-14,0.19727044734335206,2
458,Deutscher Naturschutzring,Organizaion,2.120228627557633e-13,0.21541694972826086,4
459,Banco Comercial Português,Organizaion,0.0,0.21582014633316318,1
460,Confederation of European Waste-to-Energy Plants,Organizaion,2.792687739286789e-13,0.20889776423601103,3
461,Mighty Earth,Organizaion,0.0,0.1964911601247071,1
462,Krajowy Sekretariat Zasobów Naturalnych,Organizaion,3.93345762708323e-15,0.20096252871742057,2
463,Association des entreprises de produits alimentaires élaborés,Organizaion,3.3528595792041517e-15,0.1911138735073643,2
464,CONFCOMMERCIO - IMPRESE PER L'ITALIA,Organizaion,2.811622108914507e-13,0.18330111819643405,2
465,RTE Réseau de transport d'électricité,Organizaion,4.037987678533702e-13,0.23796904315196998,4
466,Confederation of Finnish Industries EK,Organizaion,6.3405609415477004e-12,0.22613714871520582,14
467,bookdifferent bv,Organizaion,5.770827238252065e-15,0.21310511393468445,2
468,The Alliance for Beverage Cartons and the Environment,Organizaion,6.536311339855601e-13,0.22256585729639622,7
469,Inc. (Merck Sharp & Dohme),Organizaion,4.79827593709754e-13,0.1971822774970851,2
470,Neo Performance Materials Inc,Organizaion,9.87924743142652e-13,0.22155505578724427,5
471,MUNIC,Organizaion,5.72558026334993e-14,0.21193892683334378,2
472,Norwegian University of Science and Technology,Organizaion,1.9199030070757993e-14,0.17805502912893942,2
473,European Federation of Nurses Associations,Organizaion,2.4919203869308205e-12,0.2264045695925744,9
474,EBO Worldwide Network ASBL,Organizaion,0.0,0.16809966370127397,1
475,Joint European Disruptive Initiative,Organizaion,5.034255569891257e-13,0.20683680541399976,4
476,HP Inc,Organizaion,1.0468851159311175e-13,0.20629854023502622,3
477,Fluence Energy,Organizaion,2.243339478847179e-13,0.2013533357145692,3
478,European Parquet Federation,Organizaion,0.0,0.20103817882828443,1
479,African Diaspora Youth Forum in Europe,Organizaion,1.602426098469365e-13,0.19794003472289956,2
480,European Publishers Council,Organizaion,6.676032242647053e-13,0.21477405016403853,5
481,The Alternative Investment Management Association Limited,Organizaion,8.569815831690931e-13,0.20812224387242334,7
482,Christelijk Nationaal Vakverbond Vakcentrale,Organizaion,2.4826183249959706e-13,0.2225072911869833,3
483,Légumières et Horticoles,Organizaion,2.093155858663715e-14,0.2004385271807838,3
484,European Games Developer Federation,Organizaion,0.0,0.19835793177597497,1
485,Etn Fr Colruyt,Organizaion,0.0,0.17746336003357935,1
486,Stichting European Climate Foundation,Organizaion,2.3968370002502834e-11,0.2694370685077005,29
487,Gevo,Organizaion,3.255739133049668e-13,0.2245557350565428,4
488,Values Unite,Organizaion,0.0,0.17473136795701888,1
489,Seas At Risk vzw,Organizaion,9.46012414294802e-13,0.2268702767964942,9
490,Veolia Environnement,Organizaion,1.760359848783313e-12,0.2399952696310312,7
491,European Association of Judges,Organizaion,7.975856717068807e-14,0.18947230832430817,4
492,Heinrich Bauer Verlag KG,Organizaion,1.0815752807037734e-12,0.2272666188855044,7
493,European Hospital and Healthcare Federation,Organizaion,2.2369659694160548e-13,0.20019729703067968,3
494,European Tissue Symposium,Organizaion,0.0,0.1854044473679402,1
495,North Sea Port,Organizaion,0.0,0.1969946999553476,1
496,AKKA Technologies,Organizaion,0.0,0.17652789617438805,1
497,PLUG POWER EUROPE,Organizaion,1.7503025568099504e-13,0.2109081083328137,3
498,Svenska lantbruksproducenternas centralförbund r.f.,Organizaion,0.0,0.1844909090909091,1
499,Amann Group,Organizaion,0.0,0.20571301139358553,1
500,Finnish-African Society ry/ Suomen Afrikka-Seura ry,Organizaion,0.0,0.1766969665308397,1
501,Hill & Knowlton International Belgium,Organizaion,4.97903336244933e-12,0.2409183721924118,8
502,Fiat Chrysler Automobiles,Organizaion,4.063632541886695e-15,0.22127483263187736,2
503,Gianni & Origoni,Organizaion,0.0,0.18555362530858555,1
504,MSD (Europe),Organizaion,4.79827593709754e-13,0.1971822774970851,2
505,Association of Corporate Counsel,Organizaion,1.5483289499652136e-14,0.1956425335004338,2
506,Masarykova univerzita,Organizaion,0.0,0.24094125468965188,1
507,Metropolitan Cities MC GmbH,Organizaion,0.0,0.19566516901598566,1
508,Minli bedrijven BV,Organizaion,0.0,0.18666298749080207,1
509,Credo AI,Organizaion,0.0,0.18522507392939286,1
510,Xylem Inc.,Organizaion,1.6372797766188606e-13,0.21156332096242858,3
511,Institutional Investors Group on Climate Change,Organizaion,8.361751236118934e-14,0.19762006777548397,2
512,Democracy & Culture Foundation,Organizaion,3.5725000913754673e-13,0.18392908932714616,4
513,ARCTURUS GROUP,Organizaion,6.809359782223935e-13,0.20349758337845697,3
514,European Chamber of Commerce in Korea,Organizaion,1.4263767327331377e-13,0.21022644871237078,2
515,DemocracyNext,Organizaion,0.0,0.17631318308978125,1
516,EU-Japan Centre for Industrial Cooperation,Organizaion,0.0,0.202183832466575,1
517,Tradeka-Yhtiöt Oy,Organizaion,0.0,0.17944364864625886,1
518,RENAULT,Organizaion,1.95753533712222e-12,0.24819000097837784,10
519,FEDERATION WALLONNE DE L'AGRICULTURE,Organizaion,0.0,0.18091536363150107,1
520,Lauksaimniecības organizāciju sadarbības padome,Organizaion,1.4791608783175086e-14,0.18980901251426327,2
521,European Travel Commission,Organizaion,2.851398241567645e-14,0.21354013216044446,4
522,VR Ventures Management GmbH,Organizaion,1.5775811168033936e-14,0.1952698021707336,2
523,Association Européenne pour la Formation Professionnelle / European Vocational Training Association,Organizaion,2.2085686201963496e-15,0.1973932496838829,2
524,Association of Electronic Toll and Interoperable Service,Organizaion,0.0,0.17527162178501718,1
525,Institut du Développement Durable et des Relations Internationales,Organizaion,3.3956805770072506e-14,0.20699714402284783,3
526,Health Data Hub / Plateforme des données de santé,Organizaion,0.0,0.17627642756631864,1
527,Partnership for Policy Integrity,Organizaion,4.4821513806742036e-13,0.23348980624971236,6
528,Luonnonvarakeskus,Organizaion,5.138531367076904e-13,0.19209435283872556,3
529,European Chapter of the Society for Ecological Restoration (SER) International,Organizaion,1.1506761683396192e-13,0.19566894211114969,2
530,Pharmaceutical Research and Manufacturers of America,Organizaion,0.0,0.22112052997450368,1
531,Ocalenie Foundation,Organizaion,1.652780203521344e-13,0.19127238454288406,3
532,Centre for security analysis and prevention,Organizaion,0.0,0.180873440285205,1
533,SINDICATO DE ENFERMERIA SATSE,Organizaion,0.0,0.18492801166393294,1
534,Lasso Loop Recycling,Organizaion,0.0,0.19538636319873684,1
535,Avaaz Foundation,Organizaion,1.1563578210245916e-11,0.2557078776271357,21
536,Eesti Kaubandus-Tööstuskoda,Organizaion,6.314203840328e-13,0.224129171912619,4
537,European Dyslexia Association,Organizaion,0.0,0.17876711122073255,1
538,de la Détergence et des Produits d'Entretien,Organizaion,0.0,0.24094125468965188,1
539,SABIC International Holdings B.V.,Organizaion,7.075393481383851e-13,0.23399054537069064,5
540,Scania AB (publ),Organizaion,5.869572908719035e-12,0.25021576702093556,16
541,PROVACUNO,Organizaion,0.0,0.17722160122956546,1
542,Argent Energy,Organizaion,5.387989841226081e-14,0.2042841899700026,2
543,Omio Travel GmbH,Organizaion,0.0,0.19536755362162578,1
544,European Telecommunications Standards Institute,Organizaion,0.0,0.18696909951908017,1
545,Buildings Performance Institute Europe,Organizaion,2.844162641940342e-13,0.2150881804307275,4
546,Mitsubishi UFJ Financial Group,Organizaion,0.0,0.19397449867140754,1
547,European Consumer Centre Belgium,Organizaion,6.657050870213492e-15,0.2286854026278425,2
548,SEMI Europe,Organizaion,5.668003784501183e-14,0.22229281223300545,4
549,Small World Financial Services Group Limited,Organizaion,6.846765065602001e-15,0.20448591350610618,2
550,VF Europe,Organizaion,3.379174573741731e-15,0.222741740752936,2
551,GIRLEEK,Organizaion,3.0988066911508206e-14,0.20745420346745175,3
552,Salesforce Inc.,Organizaion,3.0903661539094265e-13,0.2077727952167414,4
